No,Well_Job_ID,API Number,Operator,Contractor,DSRE,DSR,TMLDR,Discard Ratio,TLML,Down_Loss,Evap_Loss,Total_SCE,Total_Dil,ROP,Temp,Well_Name,Well_Coord_Lon,Well_Coord_Lat,flowline_Shakers,DOW,IntLength,AMW,Drilling_Hours,Haul_OFF,Base_Oil,Water,Weight_Material,Chemicals,Reserve_Adds,TD_Date,Hole_Size,Dilution_Ratio,Dil_Per_Hole_Vol_Ratio,Solids_Generated,Average_LGS%,IsReviewed,Basin,DI Basin,AAPG Geologic Province,MD Depth,County Code,State Code
711,2323,4.24E+13,BPX Energy,Nabors X49,0.808623731,634.831862,1,1.281987403,1182.16,0,0,813.84645,1182.16,137.3377483,121.8,Ella Mae 57-T2-14X23 H W108H,-103.931235,31.823476,Derrick Hyperpool,5,10369,10.7,75.5,1448.678312,753.48,261.6,5.56,81.85,79.67,7/6/2024 0:00,7.875,1.354665859,1.680859931,655.908312,0.1076,1,,No Details,No Details,20711,389,42
712,2324,4.23E+13,Marathon Oil,H&P 514,0.829676613,1100.687942,1.102159106,1.600778382,2639.02,0,180,1761.957462,2639.02,123.2479339,145.625,Kirk 01 5H,-97.6768658,28.9149166,Derrick Hyperpool,8,14913,12.3,121,2862.645404,1587,115,243,140,554.02,9/6/2023 0:00,8.75,1.183342984,1.790275219,1164.625404,0.111625,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20923,255,42
713,2326,4.23E+13,Marathon Oil,H&P 514,0.710387016,428.0939729,1.067846121,1.996934678,1510,0,58,854.8757,1510,78.79487179,149,May-Ryan Unit C-H.Hedtke SA 1H,-98.0476087,28.8289607,Derrick Hyperpool,5,6146,12,78,1282.969673,858,119,104,152,277,25-08-2023,8.75,1.442314947,2.568912308,479.9696729,0.10582,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17132,255,42
714,2327,4.23E+13,Marathon Oil,H&P 514,0.738731536,847.8749384,1.140434395,1.755258155,2361,0,209,1488.2394,2361,104.216571,160.2,L.B. Hailey-Davila-Bailey SA 1H,-98.0075428,28.797005,Derrick Hyperpool,9,12704,12.5,121.9,2336.114338,1397,297,242,199,226,18-11-2023,8.75,1.434581022,2.151969705,992.1143384,0.122066667,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,24173,255,42
715,2328,4.24E+13,BPX Energy,Nabors X47,0.785950988,692.704303,2.536875913,1.057063132,2521.55,1125.35,0,732.23218,2521.55,124.1920152,115.375,State Projects 57-T2-47x38 X204H,-103.9311435,31.7738263,Brandt King Cobra,8,13065,,105.2,1424.936483,594.06,171.68,4.18,138.63,1613,18-10-2023,6.75,1.240794962,1.496327776,607.186483,0.114875,1,,DELAWARE,PERMIAN BASIN,23132,389,42
716,2329,4.24E+13,BPX Energy,Nabors X47,0.850430467,319.7819587,1,1.417605552,775.675,0,0,453.32468,775.675,146.346516,120.75,State Projects 57-T2-47x38 B314H,-103.9310475,31.7738263,Brandt King Cobra,4,7771,9.825,53.1,773.1066387,571.48,81.4,29.245,78.55,15,4/11/2023 0:00,6.75,1.677991589,2.106248231,361.1516387,0.031575,1,,DELAWARE,PERMIAN BASIN,17249,389,42
717,2331,4.24E+13,BPX Energy,Nabors X47,0.86342208,448.3313781,1,0.806730507,578.639,0,0,361.6826,578.639,163.1417625,100,Deere W208H,-103.9814601,31.8657717,Brandt King Cobra,8,8516,12.3,52.2,810.0139781,417.17,18.47,73.752,69.247,0,6/1/2024 0:00,6.75,1.59985302,1.462040381,395.7749781,0.074,1,,DELAWARE,PERMIAN BASIN,18422,389,42
718,2332,4.23E+13,Marathon Oil,H&P 514,0.709219845,500.2711868,1.044045969,1.543004715,1384,0,34,771.9208,1384,100.8285714,150.5,L.B. Hailey-Best Fenner SA 1H,-98.0076258,28.7972,Derrick Hyperpool,5,7058,11.9,70,1272.191987,675,69,148,91,401,26-10-2023,8.75,1.273446706,1.783407639,551.1919868,0.11708,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17978,255,42
719,2333,4.23E+13,Marathon Oil,H&P 514,0.62236682,341.7205602,1.064253976,2.778169389,1539,0,61,949.3576,1539,80.04109589,162.3333333,L.B. Hailey AC 2H,-98.0075708,28.797069,Derrick Hyperpool,6,5843,12.4,73,1291.07816,789,0,231,102,417,8/11/2023 0:00,7.88,1.181851812,3.031791985,370.0781602,0.124433333,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17067,255,42
720,2334,4.20E+13,Marathon Oil,H&P 514,0.790558451,760.3814571,1.025951714,1.266900305,1628.618,0,25,963.3275,1628.618,169.9836334,125.4,Middle McCowen 257H,-98.3741687,28.6633849,Derrick Hyperpool,5,10386,12.85,61.1,1723.708957,621,44,138.618,70,755,20-12-2023,8.75,0.906875388,1.077090051,811.0909571,0.10818,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,15600,13,42
721,2367,4.23E+13,Marathon Oil,Nabors X37,0.779375944,949.9101155,1,1.342896322,1913.57,0,0,1275.6308,1913.57,227.4528302,153.5,Tipton Jonas 505H,-97.9757503,28.8531389,Derrick Hyperpool,4,12055,11.325,53,2225.540915,449.36,202,136.07,153.15,972.99,22-02-2024,8.75,0.737345006,0.999096147,941.4309155,0.113,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18080,255,42
722,2370,4.20E+13,Marathon Oil,Nabors X41,0.833313957,1482.552018,1.170515164,0.949376098,2573.24,0,240,1407.49945,2573.24,796.88,156.2,Esse Retzloff May Tom SA1 01H,-98.1712272,28.7343934,Derrick Hyperpool,7,19922,11.25,25,2890.051468,1247.74,325.95,299.36,187.17,513.02,28-03-2024,8.75,1.463744799,1.324217802,1555.801468,0.119,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,25160,13,42
723,2372,4.20E+13,Marathon Oil,Nabors X41,0.815450047,946.2007531,1.098188774,1.434348499,1890.32,0,133.26,1357.18163,1890.32,199.828125,138.5,Ethridge Unit A 4H,-98.1711062,28.7344814,Derrick Hyperpool,5,12789,11.4,64,2303.382383,930.24,409.2,187.41,123.6,239.87,5/3/2024 0:00,8.75,1.21608631,1.652511702,998.7523831,0.107,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17791,13,42
724,2374,4.20E+13,Marathon Oil,Nabors X41,0.799406735,912.3709057,1.100810838,0.88065614,1241.72,0,81,803.48504,1241.72,248.08,151,Ethridge Unit A 3H,-98.1710462,28.7345254,Derrick Hyperpool,4,12404,11.35,50,1715.855946,525.85,153,155.94,108.46,298.47,28-02-2024,8.75,1.173948428,0.973741804,968.6859457,0.1115,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17643,13,42
725,2376,4.20E+13,Marathon Oil,Nabors X41,0.775289157,749.952457,1.208835383,1.048867048,1485.59,0,164.27,786.60042,1485.59,143.5585586,167,Tom Smith C 6H,-98.252101,28.7563155,Derrick Hyperpool,6,9561,10.75,66.6,1536.552877,543.88,154,118.55,74.31,594.85,23-06-2024,8.75,1.132391971,1.192961412,746.662877,0.1135,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17790,13,42
726,2379,4.23E+13,Oxy,Ensign 778,0.748324738,742.8321383,1,1.877047354,2195.5,0,0,1394.3311,2195.5,83.7204142,125,BOBCAT 55-1-16-21 F 13HB,-103.7617351,31.9722178,Derrick Hyperpool,8,11319,13.5,135.2,2137.163238,1239.1,349.4,485.6,93,28.4,20-07-2023,8.5,1.554221949,2.597932755,834.1632383,0.10775,1,,DELAWARE,PERMIAN BASIN,22135,301,42
727,2394,1.70E+13,Comstock Resources,Patterson 279,0.845839577,729.3500033,1.009586567,4.260606137,3831.5,0,29.79,3107.4731,3831.5,60.09312721,116.5384615,Chaffin Heirs 4-33-28-21 HC #2 Alt,-93.803984,32.148752,Derrick Hyperpool,18,16132,15.35,268.45,3836.823103,1902.06,288,765.17,343.56,532.71,21-05-2023,6.75,1.061566712,4.400011132,749.7231033,0.081055556,1,,No Details,No Details,26732,31,17
728,2396,1.70E+13,Comstock Resources,Patterson 279,0.911085546,790.1485694,1.272445019,2.30146003,2944.47,0,495.44,1818.49535,2944.47,112.045221,111,BSMC LA 20-29-32 HC 2 ALT,-93.8196787,31.8466649,Derrick Hyperpool,11,16353,15.275,145.95,2608.643919,1317.06,183.24,483.38,198.46,762.33,21-07-2023,6.75,1.199970074,2.871259814,759.9939194,0.073727273,1,,ARKLA,ARKLA BASIN,26913,31,17
729,2397,1.70E+13,Comstock Resources,Patterson 279,0.834217519,711.0343422,1.002190751,3.723440856,3380.29,0,5.8,2647.49432,3380.29,81.79455136,114.5833333,BSMC LA 20-29-32 HC 1 ALT,-93.8196268,31.8466352,Derrick Hyperpool,17,16363,,200.05,3358.528662,1735.82,206,722.81,290.53,425.13,4/7/2023 0:00,6.75,1.116210138,3.886023195,760.4586622,0.075529412,1,,ARKLA,ARKLA BASIN,26998,31,17
730,2398,4.24E+13,Oxy,H&P 267,0.725361863,612.9037665,1,0.943229642,1230.5,0,0,578.109,1230.5,141.7908082,120,CATFISH 57-1-26-23 B 12H,-103.9400382,31.9313907,Derrick Hyperpool,4,8947,12.3,63.1,1191.012767,460,287,29.8,18.5,435.2,16-04-2023,8.75,1.375692127,1.138235965,698.7127665,0.1025,1,,DELAWARE,PERMIAN BASIN,19530,389,42
731,2399,4.24E+13,Oxy,H&P 267,0.784146437,741.9279684,1,1.531599088,1682.4,0,0,1136.3362,1682.4,127.9756098,121.6,GREAT DANE STATE 55-4-23-20 B 21H,-103.7278001,31.5797353,Derrick Hyperpool,5,10494,12.2,82,1878.264168,845.2,199.3,307.5,55.5,274.9,20-08-2023,8.5,1.238629905,1.819970536,773.3641684,0.0934,1,,DELAWARE,PERMIAN BASIN,21235,389,42
732,2400,4.23E+13,Oxy,H&P 605,0.734239187,851.4231013,1,0.883627422,1581.4,0,0,752.3408,1581.4,84.89552239,129.75,MANDARINA 29-0-48-1 A 11HB,-103.4014495,31.7480616,Derrick Hyperpool,8,11376,13.15,134,1603.763901,0,0,107,0,1474.4,26-07-2023,8.5,0.14222278,0.127629541,838.3639013,0.084125,1,,DELAWARE,PERMIAN BASIN,22726,301,42
733,2401,3.00E+13,Oxy,H&P 267,0.804002027,488.4362832,1,3.223755388,2049.94,0,0,1574.5991,2049.94,57.86090006,99.57142857,CORRAL GORGE 12 13 FEDERAL COM 74H,-103.948733,32.148857,Derrick Hyperpool,11,9900,9.95,171.1,2063.035383,804.3,205,339,104.74,596.9,11/4/2024 0:00,6.75,0.922799969,3.158127756,460.0953832,0.083545455,1,,No Details,No Details,20062,15,30
734,2402,3.00E+13,Oxy,H&P 267,0.752211625,440.3467656,1,3.07827877,1843.1,0,0,1355.5101,1843.1,126.4285714,106,CORRAL BLUFF 11 14 FEDERAL COM 26H,-103.950288,32.149459,Derrick Hyperpool,8,10620,10.3,84,1795.856866,1284.6,230,113.1,129.9,85.5,25-05-2024,6.75,1.296633644,3.561089152,493.5568656,0.088,1,,DELAWARE,PERMIAN BASIN,12230,15,30
735,2403,3.00E+13,Oxy,H&P 267,0.735341796,403.5238411,1,2.431827565,1271.9,0,0,981.3004,1271.9,85.15283843,100.2857143,CORRAL GORGE 12 13 FEDERAL COM 73H,-103.959508,32.148245,Derrick Hyperpool,7,9750,10.05,114.5,1384.824241,841.6,160,169.5,75.4,25.4,20-04-2024,6.75,1.270253227,2.750901159,453.1242411,0.091142857,1,,No Details,No Details,20060,15,30
736,2404,3.00E+13,Oxy,H&P 267,0.756267339,466.5454228,1,1.98317153,1651.6,0,0,925.2396,1651.6,110.1568627,96,HEADS CC 9 4 FEDERAL COM 21H,-103.993178,32.222719,Derrick Hyperpool,7,11236,9.75,102,1391.785023,896.6,136,66.9,100.7,451.4,13-03-2024,6.75,1.297177509,2.298419042,522.1850228,0.090428571,1,,DELAWARE,PERMIAN BASIN,19756,15,30
737,2405,3.00E+13,Oxy,H&P 267,0.809377004,550.6496454,1,3.354452356,2045.8,0,0,1847.128,2045.8,81.30122214,97,HEADS CC 9 4 FEDERAL COM 22H,-103.993082,32.222712,Derrick Hyperpool,9,11309,10.3,139.1,2397.777645,1006.2,186,69.1,184.4,600.1,5/3/2024 0:00,6.75,0.782674509,2.750687768,525.5776454,0.079555556,1,,DELAWARE,PERMIAN BASIN,20025,15,30
738,2406,4.23E+13,Oxy,H&P 605,0.813230664,860.9163745,1,1.704043556,2321,0,0,1467.039,2321,86.25976563,108.4444444,BENNY 54-1-47-2 F 14H,-103.624549,31.8995876,Derrick Hyperpool,9,8833,13.55,102.4,2327.955374,0,0,0,0,2321,25-05-2023,8.5,0,0,650.9553745,0.082111111,1,,DELAWARE,PERMIAN BASIN,19768,301,42
739,2407,4.24E+13,Oxy,H&P 244,0.777965746,528.2938979,1.494022207,1.375920492,1391.3,359.1,0,726.8904,1391.3,115.0841121,120,THREADFIN 57-1-47-35 C 72H,-103.9324979,31.8930948,Derrick Hyperpool,5,12314,10.2,107,1255.184298,584.8,103.5,66.2,59.9,576.9,6/6/2024 0:00,6.75,1.120388988,1.423068924,572.2842979,0.0806,1,,DELAWARE,PERMIAN BASIN,21014,389,42
740,2408,4.24E+13,Oxy,H&P 244,0.830277055,736.8263001,3.695070963,1.076896414,3786.3,2138.5,0,793.4856,3786.3,138.9424207,119.6,THREADFIN 57-1-47-35 D 62H,-103.9324039,31.8930948,Derrick Hyperpool,7,11824,9.8,85.1,1530.3119,1038.4,48,51.8,79.9,2568.2,15-06-2024,6.75,1.535125527,2.216694488,549.5119001,0.096857143,1,,DELAWARE,PERMIAN BASIN,20527,389,42
741,2409,4.24E+13,Oxy,H&P 244,0.83950343,599.3084129,1,2.067616562,1526.7,0,0,1239.14,1526.7,126.4724246,113,THREADFIN 57-1-47-35 E 73H,-103.9323069,31.8930948,Derrick Hyperpool,6,12154,10,96.1,1838.448413,996.6,24,81,68,357.1,22-06-2024,6.75,0.943880433,2.070644041,564.8484129,0.089666667,1,,DELAWARE,PERMIAN BASIN,20990,389,42
742,2410,4.23E+13,Oxy,H&P 244,0.711729318,443.5440593,1,2.693060532,1547.6,0,0,1194.491,1547.6,151.2359551,114.3333333,BOZ 55-2-6 UNIT 13H,-103.7907542,31.8959575,Derrick Hyperpool,5,10768,12,71.2,1638.035059,878.3,114,187.6,82.7,285,14-05-2024,6.75,1.057019266,2.523004687,500.4350593,0.1116,1,,DELAWARE,PERMIAN BASIN,21152,301,42
743,2411,4.23E+13,Oxy,H&P 244,0.773795912,458.2554133,1,2.27264964,1370.7,0,0,1041.454,1370.7,144.2343542,111.6666667,BOZ 55-2-6 UNIT 12H,-103.7908512,31.8959575,Derrick Hyperpool,5,10832,12.15,75.1,1499.709413,885,254,92,73.3,66.4,7/5/2024 0:00,6.75,1.252383687,2.590932878,503.4094133,0.092,1,,DELAWARE,PERMIAN BASIN,21098,301,42
744,2381,4.24E+13,Oxy,Ensign 778,0.764398916,899.7543824,1.051347258,7.733779503,7984.1,357.3,0,6958.502,7984.1,38.00988875,121.4210526,CASPER STATE 57-1-47-11 F 22H,-103.9289178,31.8949978,Derrick Hyperpool,28,15375,13.35,404.5,7858.256382,4276.1,1089.5,1447.3,316,855.2,24-02-2024,8.5,1.024487742,7.445665548,957.4563824,0.089428571,1,,DELAWARE,PERMIAN BASIN,26043,389,42
745,2382,4.24E+13,Oxy,Ensign 778,0.782279275,899.4960058,1.044381427,1.735932111,2354.5,69.3,0,1561.464,2354.5,111.8373984,122.6,CASPER STATE 57-1-47-11 G 16H,-103.9288198,31.8949978,Derrick Hyperpool,6,13756,12.35,123,2460.960006,1085,594,251.5,81,343,9/1/2024 0:00,8.5,1.288214138,1.984197432,1013.760006,0.105833333,1,,DELAWARE,PERMIAN BASIN,25829,389,42
746,2387,4.22E+13,Conoco Phillips,H&P 256,0.819128394,1011.014064,1.165427752,1.475936135,2754,0,246.85,1492.19219,2754,90.5033557,135.2222222,VEIT - PILGRIM A-BULW 1,-97.5003414,29.1960507,Derrick Hyperpool,9,13485,12.25,149,2503.206254,1167.59,155,101.7,98.53,1231.18,3/5/2024 0:00,8.75,1.020525379,1.446026926,1053.106254,0.101888889,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17429,177,42
747,2388,4.22E+13,Conoco Phillips,H&P 256,0.677595786,378.3911065,1.262009838,1.906352839,1188.62,0,189,721.34696,1188.62,50.66422913,146.5,VEIT-PILGRIM A USW B1,-97.5004184,29.1959657,Derrick Hyperpool,9,8314,12.4,164.1,1099.738066,587.46,301,139.49,94.09,66.58,23-07-2023,6.75,1.555478933,2.626264109,427.2380665,0.111888889,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19720,177,42
748,2388,4.22E+13,Conoco Phillips,H&P 256,0.750546139,360.2177575,1.295502981,3.457734451,1518.76,293.06,75,1245.53735,1518.76,58.89664804,139.6666667,VEIT-PILGRIM A USW B1,-97.5004184,29.1959657,Derrick Hyperpool,5,4217,12.4,71.6,1605.755107,851.71,52,22.31,86.74,506,31-05-2023,8.75,0.813110903,3.075258998,329.3251075,0.0938,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19720,177,42
749,2413,4.23E+13,Oxy,H&P 244,0.756967064,497.353404,1,2.231035298,1686,0,0,1109.613,1686,60.12428793,114.6666667,SIERRA STATE 54-1-7-6 F 15H,-103.6895512,31.9666848,Derrick Hyperpool,12,11610,12.2,193.1,1606.966404,994.9,153.5,201.2,129.6,206.8,11/4/2024 0:00,6.75,1.333077388,2.74146053,539.566404,0.0845,1,,DELAWARE,PERMIAN BASIN,22795,301,42
750,2414,4.23E+13,Oxy,H&P 244,0.791720525,502.7749707,1,3.305871407,2140.1,0,0,1662.1094,2140.1,69.25136945,117.8888889,SIERRA STATE 54-1-7-6 E 14H,-103.6896242,31.9667398,Derrick Hyperpool,12,11378,12.15,164.3,2164.884371,1276,212.1,340.6,140.2,171.2,26-03-2024,6.75,1.184579066,3.723445905,528.7843707,0.080416667,1,,DELAWARE,PERMIAN BASIN,22591,301,42
751,2415,4.24E+13,Oxy,H&P 244,0.816193821,1085.798806,1,2.355523774,3519.1,0,0,2557.6249,3519.1,128.0079681,138.5,BOWHAWK STATE 57-2-1-37 A 15H,-103.9127915,31.871773,Derrick Hyperpool,9,16065,12.75,125.5,3643.423706,1948.3,398.6,766.3,122.4,283.5,29-06-2023,8.5,1.265079958,2.732946376,1183.923706,0.100333333,1,,DELAWARE,PERMIAN BASIN,25774,389,42
752,2416,4.24E+13,Oxy,H&P 244,0.773284911,1112.825158,1,2.251870909,3742.5,0,0,2505.9386,3742.5,135.9484193,140,BOWHAWK STATE 57-2-1-37 C 21H,-103.9126965,31.871773,Derrick Hyperpool,9,16341,12.65,120.2,3618.763758,1178,548,811.1,144.2,1061.2,10/7/2023 0:00,8.5,1.069978331,2.226505599,1204.263758,0.108111111,1,,DELAWARE,PERMIAN BASIN,26026,389,42
753,2417,4.23E+13,Oxy,H&P 244,0.831040006,943.3898022,1,1.694685374,2671.3,0,0,1598.7489,2671.3,156.5075034,120,OLD PARTNER 54-1-30 UNIT A 13H,-103.698037,31.9101465,Derrick Hyperpool,7,11472,10.9,73.3,2542.138702,892.9,120,607.9,100,950.5,16-05-2023,8.5,1.076341632,2.035392981,845.4387022,0.089857143,1,,DELAWARE,PERMIAN BASIN,22446,301,42
754,2418,4.23E+13,Oxy,H&P 244,0.781590207,811.2392274,1,1.93117757,2099,0,0,1566.647,2099,162.0117474,120,SILVERTIP 76-15 T 17H,-103.5360454,31.9711448,Derrick Hyperpool,7,11033,13.55,68.1,2377.886227,631.6,168,425.1,55.1,819.2,15-04-2023,8.5,0.816903872,1.574002802,813.0862274,0.093428571,1,,DELAWARE,PERMIAN BASIN,22938,301,42
755,2419,4.23E+13,Oxy,H&P 244,0.702064157,668.1508258,1,3.103241693,2477,0,0,2073.4335,2477,122.9315961,120,MOSAIC 28-0-19-30 G 23HR,-103.3965701,31.8102181,Derrick Hyperpool,7,11322,11.75,92.1,2741.584326,684,168.1,437.4,126.8,1060.7,17-02-2023,8.5,0.683069893,1.69741923,834.3843258,0.117571429,1,,DELAWARE,PERMIAN BASIN,23052,301,42
756,2422,3.00E+13,Coterra Energy,Cactus 151,0.816785506,991.9298143,1.051327528,1.51178555,2624.19,0,76.97,1499.58516,2624.19,82.57636122,130.3,Roberts COM 8H 0904X,-104.094961,32.32998,NOV Alpha,11,12436,13.25,150.6,2491.514974,837.78,298.47,363.8,129.76,994.38,4/6/2024 0:00,8.75,1.086840577,1.678166408,971.1849743,0.096,1,,No Details,No Details,11370,15,30
757,2391,4.21E+13,Conoco Phillips,H&P 256,0.679978276,561.6876714,1.167381065,2.180482682,1890.12,0,205,1224.75024,1890.12,61.05882353,149.4285714,Hooks 1-A USW A1,-97.385837,29.2062085,Derrick Hyperpool,7,8304,13.05,136,1786.437911,925.73,206,140.04,85.14,533.21,16-08-2023,8.75,1.107907519,2.09238916,648.4979114,0.109428571,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,16634,123,42
758,2425,4.23E+13,Kimmeridge Energy,H&P 431,0.870274431,1110.43498,1.048349842,1.303796616,2379.49,70,0,1447.78137,2379.49,197.6556291,169.8333333,Otto-Whipple C Unit 5H,-98.6765528,28.2857821,Derrick Hyperpool,6,14923,14.85,75.5,2558.21635,809.62,333.1,353.43,149.24,734.1,15-05-2024,8.75,1.136490657,1.411859477,1165.40635,0.0655,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23665,311,42
759,2431,4.24E+13,Oxy,H&P 267,0.763875055,509.3774013,1,2.894171191,1823.57,0,0,1474.2254,1823.57,149.6311475,114,GREYHOUND STATE 55-4-32-35 H 22H,-103.7280761,31.5800863,Derrick Hyperpool,7,10953,11.85,73.2,1983.602801,834.6,40,240.8,59.37,648.8,14-07-2024,6.75,0.796872717,2.307847347,509.0328013,0.09,1,,DELAWARE,PERMIAN BASIN,21384,389,42
760,2432,4.24E+13,Oxy,H&P 267,0.728283017,445.3101806,1,2.614789916,1576.32,0,0,1164.39257,1576.32,143.7333333,111.2,GREYHOUND STATE 55-4-32-35 I 13H,-103.7279811,31.5800833,Derrick Hyperpool,5,10780,11.15,75,1609.702751,872.2,236,237.7,83.49,146.93,20-07-2024,6.75,1.227584267,2.853115136,500.9927506,0.1,1,,DELAWARE,PERMIAN BASIN,21042,389,42
761,2436,4.25E+13,Kimmeridge Energy,Nabors X19,0.839066932,500.6880195,1,1.83576907,1419.01,0,0,919.14758,1419.01,107.8396072,154.5,Ellen C 327H,-99.56624,27.707754,Derrick Hyperpool,5,6589,12.3,61.1,1419.835599,1035.3,86,185.18,112.53,0,20-07-2024,8.75,1.543832602,2.75768532,514.5655995,0.0706,1,,No Details,No Details,17339,479,42
762,2437,4.23E+13,Kimmeridge Energy,H&P 431,0.870259092,1101.439524,1.100679108,1.046063316,2174.51,116,0,1152.17548,2174.51,167.4006445,165.7142857,STS South 105H,-98.711265,28.293279,Derrick Dual Pool,7,15585,14.3,93.1,2253.615004,944.78,140,441.58,111.56,536.59,28-07-2024,8.75,1.42158901,1.345750774,1217.105004,0.065142857,1,,No Details,No Details,24145,311,42
763,2444,4.23E+13,Oxy,H&P 244,0.717499196,402.5578104,2.023129995,1.916871764,1924.3,789.5,0,771.6517,1924.3,92.95829292,120,SILVERTIP 76-16 UNIT R 62H,-103.552494,31.9674818,Derrick Hyperpool,8,9584,10.7,103.1,1174.20951,766.7,120,122.2,81.5,833.9,30-07-2024,6.75,1.413072763,2.448084234,445.4095104,0.085625,1,,DELAWARE,PERMIAN BASIN,21096,301,42
764,2447,,BPX Energy,Nabors X47,0.766391672,567.4913579,1.157264254,1.785736198,2069.41,135.97,23.4,1013.38986,2069.41,106.5415822,119.1666667,STATE CUMBERLAND 57-T2-16X9 YD X,,,Derrick Hyperpool,6,10505,10.3,98.6,1580.881218,882.71,256.72,42.01,114.87,773.1,30-07-2024,7.875,1.279181933,1.950772184,664.5112179,0.083,1,,,,,,
765,2448,3.50E+13,Coterra Energy,Cactus 151,0.78541172,735.5193195,1.016781081,2.187508482,2282.71,0,27,1608.95475,2282.71,87.7406199,118.75,Maxine 2H 1201X,-98.115446,35.611401,NOV Alpha,8,10757,12.175,122.6,2344.474069,809.31,267.86,291.99,113.06,800.49,20-03-2024,8.75,0.921231626,1.764413042,840.0640695,0.07425,1,,ANADARKO,ANADARKO BASIN,19340,17,35
766,2449,3.50E+13,Coterra Energy,Cactus 151,0.80945219,866.7967729,1,1.473804979,1888.91,0,0,1277.4894,1888.91,95.51489362,125.8333333,Maxine 3H 1201X,-98.115371,35.611403,NOV Alpha,7,11223,12.075,117.5,2144.286173,637.45,319,260.56,87.03,584.87,9/3/2024 0:00,8.75,1.020783421,1.487855343,876.4561729,0.078,1,,ANADARKO,ANADARKO BASIN,20801,17,35
767,2450,3.50E+13,Coterra Energy,Cactus 151,0.775900319,836.1128614,1,1.259406043,2021.74,0,0,1053.00559,2021.74,83.41874085,123.5,Maxine 5H 1201X,-98.108636,35.610076,Derrick Hyperpool,9,11395,11.95,136.6,1889.118451,876.2,262,194.93,87.61,601,17-01-2024,8.75,1.349223607,1.596537181,889.8884514,0.094444444,1,,ANADARKO,ANADARKO BASIN,22213,17,35
768,2451,3.50E+13,Coterra Energy,Cactus 151,0.803616428,781.9953261,1,1.672176964,2033.44,0,0,1307.63457,2033.44,106.0447761,124,Maxine 6H 1201X,-98.108582,35.610092,Derrick Hyperpool,9,11368,12.175,107.2,2089.629896,649.57,219,317.29,94.57,753.01,6/1/2024 0:00,8.75,0.979195587,1.442283167,887.7798961,0.071333333,1,,ANADARKO,ANADARKO BASIN,22108,17,35
769,2452,3.50E+13,Coterra Energy,Cactus 151,0.78131917,838.7269375,1,2.337429648,2503.11,0,0,1960.46521,2503.11,84.28036747,144.6,Roberts COM 7H 0904X,-98.2687,35.6104,NOV Alpha,13,12385,13.025,146.95,2799.192147,1138.19,297.6,447.67,100.44,519.21,21-05-2024,8.75,1.011953688,2.051174106,967.2021475,0.084153846,1,,No Details,No Details,12043,17,35
770,2453,3.00E+13,Coterra Energy,Cactus 151,0.778147967,872.1069998,1.075851737,1.94767016,2564.25,0,128.84,1698.57678,2564.25,77.89780078,138.25,Roberts BIA 5H 0904X,-104.095221,32.329981,NOV Alpha,12,12043,13.35,154.6,2570.68378,895.64,383.41,386.8,134.97,763.43,21-06-2024,8.75,1.060193464,1.914760139,940.4937798,0.09,1,,No Details,No Details,10260,15,30
771,2454,,BPX Energy,Nabors X47,0.774025171,546.4374887,1.254516954,1.249158694,1265.09,173.73,0,682.58714,1265.09,95.68777293,112.1428571,STATE POGO STICK 57-T1-45X4 YC X10,,,Derrick Hyperpool,7,8765,10.3,91.6,1229.024629,556.05,198.86,36.79,65.39,408,7/8/2024 0:00,7.875,1.255649205,1.545853194,554.4446287,0.100714286,1,,,,,,
772,2456,4.23E+13,BPX Energy,Nabors X49,0.741610372,479.4197807,1.053225401,1.058105256,983.37,0,27,507.27659,983.37,135.4865772,114,Hat Trick 56-T1-42X31 YA X101H,-103.900659,31.900689,Derrick Hyperpool,4,8075,10.85,59.6,986.6963707,458.6,157,34.81,35.8,297.16,20-08-2024,7.88,1.352733427,1.341704701,511.4463707,0.106,1,,No Details,No Details,17899,301,42
